wasm_hash,instance_count,instance_percent,rssdkver,rsver,source_repo,home_domain,error_cases,contract_functions,contract_events
"e40fe35cef24beace6e339f4c586150324879eb2eb329f397e99355f41683f31",1,0.0008,"25.3.0#dcbea44513feb7734af6b6c4aced2c4a7a2715d0","1.94.1","github:AquaToken/soroban-amm","","AnotherActionActive,NoActionActive,ActionNotReadyYet","version,init_admin,apply_upgrade,contract_name,commit_upgrade,revert_upgrade,get_emergency_mode,get_future_address,set_emergency_mode,apply_transfer_ownership,commit_transfer_ownership,revert_transfer_ownership",""
"e45c42b944a767bd5f37f8c4a469b48917d28e23481dbfd550419c84cdacde92",48,0.0405,"23.0.2#a97daf8b07cdf24e9bd45e344db51a21b9ea77d3","1.89.0","","","NotFound,AlreadyExists,MissingContext,SignerExpired,FailedSignerLimits,FailedPolicySignerLimits,SignatureKeyValueMismatch,ClientDataJsonChallengeIncorrect,JsonParseError","__constructor,add_signer,update_signer,remove_signer,update_contract_code,__check_auth",""
"e479087ff2e9936714c22e67ab9164d85eae44393f0f76d2f02e4c437347bfd4",1,0.0008,"23.2.1#ab415a33cc1f6bdce20ac4a12f0ddbe41a648949","1.92.0","","","AlreadyInitialized,NotInitialized,ZeroAmount,EmptyInstructions,TotalFeeBpsTooHigh,FeeIndexOutOfBounds,TargetNotWhitelisted,BpsOverflow","admin,execute,set_admin,__constructor,is_whitelisted,add_to_whitelist,remove_from_whitelist",""
"e48f0e9939ceb39d6daa0e909355bc36642cd54aabbbd19db93ad02723600a34",1,0.0008,"23.4.1#e671b396f8bacf1370925f722df158b31c0baae5","1.94.0","","","AlreadyInitialized,Unauthorized,UserNotFound,InvalidEventType,InvalidPoints,PointsOverflow,InvalidLevelThreshold,NFTContractNotSet,NFTUpgradeFailed,UserHasNoNFT","has_role,get_admin,get_level,get_points,grant_role,config_role,revoke_role,record_event,__constructor,recorder_role,renounce_role,get_role_admin,renounce_admin,set_role_admin,calculate_level,get_role_member,get_user_events,meets_threshold,set_nft_contract,register_user_nft,get_level_threshold,transfer_admin_role,set_level_thresholds,accept_admin_transfer,get_event_point_value,get_role_member_count,get_user_nft_token_id,set_event_point_values,record_event_with_points,set_permission_threshold","LevelUpEventData,ReputationEventData,NFTUpgradedEventData,ThresholdsUpdatedData,UserNFTRegisteredData,PointValuesUpdatedData,NFTContractSetEventData,RoleGranted,RoleRevoked,AdminRenounced,RoleAdminChanged,AdminTransferCompleted,AdminTransferInitiated,OwnershipTransfer,OwnershipRenounced,OwnershipTransferCompleted"
"e5928bcd5d038ad72c43c8f8cc8c98beedc8b181ba97a916f1766e57dc59816f",1,0.0008,"25.3.1#e50d95af029c83196dd122f0154bac3f1302394b","1.94.1","","","NotInitialized,AlreadyInitialized","owner,register,initialize","RegisterEvent"
"e5b9ccd92be481e96555a92d82953758965010472bc564528c7940f25f4f1e71",1,0.0008,"20.4.0#70b12eb8c6af0593888154700f0ef68897521708","1.88.0","","","Unimplemented,Initialized,Uninitialized,Unauthorized,InvalidArg,InvalidChainId,InvalidOtherChainId,GasUsageNotSet,BrokenAddress,NotFound,TokenInsufficientBalance,CastFailed,U256Overflow,ZeroAmount,PoolOverflow,ZeroChanges,ReservesExhausted,InsufficientReceivedAmount,BalanceRatioExceeded,Forbidden,UnauthorizedStopAuthority,SwapProhibited,AmountTooLowForFee,BridgeToTheZeroAddress,EmptyRecipient,SourceNotRegistered,WrongDestinationChain,UnknownAnotherChain,TokensAlreadySent,MessageProcessed,NotEnoughFee,NoMessage,NoReceivePool,NoPool,UnknownAnotherToken,WrongByteLength,HasMessage,InvalidPrimarySignature,InvalidSecondarySignature,NoGasDataForChain","initialize,swap_and_bridge,receive_tokens,swap,stop_swap,start_swap,set_gas_oracle,set_stop_authority,set_rebalancer,set_messenger,set_gas_usage,register_bridge,add_bridge_token,remove_bridge_token,add_pool,withdraw_gas_tokens,withdraw_bridging_fee_in_tokens,has_processed_message,has_received_message,get_pool_address,get_config,get_stop_authority,get_transaction_cost,get_gas_usage,get_admin,get_gas_oracle,get_another_bridge,set_admin,upgrade",""
"e62b17b11d41849a8c521a1cc1c44db4c87ab1056609bf5e727470e45c4c93ac",2,0.0017,"23.1.0#7456be9d91fe1f4cb070fc2732bac78244ce6c3f","1.91.0","","","NotAdmin,AlreadyInitialized,InsufficientBalance,InsufficientFactionPoints,InvalidAmount,InvalidFaction,FactionAlreadyLocked,PlayerNotFound,FactionNotSelected,GameNotWhitelisted,SessionNotFound,SessionAlreadyExists,InvalidSessionState,InvalidGameOutcome,ProofVerificationFailed,GameExpired,EpochNotFinalized,EpochAlreadyFinalized,EpochNotReady,NoRewardsAvailable,RewardAlreadyClaimed,NotWinningFaction,FeeVaultError,SwapError,TokenTransferError,OverflowError,DivisionByZero,ContractPaused","pause,is_game,unpause,upgrade,add_game,end_game,get_admin,get_epoch,is_paused,set_admin,get_config,get_player,start_game,cycle_epoch,remove_game,__constructor,update_config,select_faction,get_epoch_player,get_current_epoch,claim_epoch_reward","GameAdded,GameEnded,EpochCycled,GameRemoved,GameStarted,AdminChanged,ConfigUpdated,RewardsClaimed,FactionSelected"
"e6c6bc8330b3668ba8ac62ae7b4f3b4b7af31ff9e5af9f41ddb42ae638271a80",1,0.0008,"22.0.5#25daaf397971f2c15fd2a5fd0a9967020a19cfcb","1.88.0","","","ContractNotInitalized,XAssetDeployFailed,AssetAlreadyDeployed,AssetAdminSetFailed,NoSuchAsset,AssetUpgradeFailed","admin_get,admin_set,redeploy,init,update_xasset_wasm_hash,deploy_asset_contract,get_asset_contract,set_asset_contract,set_existing_asset_contract,upgrade_existing_asset_contract",""
"e6e3a61e4ddaddc0ba7db3e7e6a0c524422f94f5609e5bb5f73b7d59827ce4d1",1,0.0008,"26.0.0#e1bf74ba6c3ddb591593f5eb5dfb85458ff714c1","1.93.1","","","AlreadyInitialized,InvalidVkLength,InvalidRequestType,InvalidProofLength,MissingLbxToken,MissingFeeAmount,MissingAdmin,MissingVk,InvalidProofOrVkLength,InvalidProofEncoding,InvalidVkEncoding,InvalidProof,MissingIdentityVk,InvalidIdentityActionType,InvalidIdentityPayloadLength,IdentitySignalExpired,IdentityReplayDetected,MissingStealthVk,InvalidFeeAmount,InvalidHostnameLength,IdentitySignalExpiryTooFar,MissingIdentityFeeAmount,MissingDistributor,InvalidEcosystemBindingExpiry,MissingEcosystemBinding","init,upgrade,update_vk,set_stealth_vk,migrate_distributor,get_ecosystem_binding,set_ecosystem_binding,get_distributor_address,set_verify_diag_enabled,set_identity_config,request_identity_signal,request_tracking",""
"e6e9f6cc3ab3479652d81d96b6f2e0d7db6d1ff00a742407ae56941388d1b25f",1,0.0008,"20.5.0#9e2c3022b4355b224a7a814e13ba51761eeb14bb","1.77.1","","","NotFound","initialize,check_admin,mint,set_admin,set_music_admin,verify_acct,get_verify_acct,create_music,get_music,get_active_sale,read_balance,read_balance_mto,list_sale,buy_share,suspendsale,increment,allowance,approve,balance,transfer,transfer_from,burn,burn_from,decimals,name,symbol",""
"e72dca18bdeb7fd4e5980fcc679bf857fbcd2e0d2894676c564b6a81e2a28df8",1,0.0008,"22.0.11#34f7f53ae31e0fd02aab436a9872e79fa671ca02","1.89.0","","","AlreadyInitialized,NotInitialized,InvalidAmount,InsufficientPrincipal,NoSavers,NoPrize,Paused","initialize,deposit,withdraw,fund_prize,draw,principal_of,total_principal,prize_pool,total_savers,savers,draw_count,last_winner,last_prize,is_paused,get_admin,get_token,pause,unpause,set_admin",""
"e7835a197c4dd41b6671d7a06cc55ebcf2b715bc3b675010662af7b324334620",1,0.0008,"25.3.0#dcbea44513feb7734af6b6c4aced2c4a7a2715d0","1.93.1","","","AlreadyInitialized,NotInitialized,InvalidAdmin","create_pool,init_factory",""
"e7ca75b5095f5015f0b213e580d4a837cbe0e224a97763288c5125e761a72e82",0,0.0000,"23.4.0#673d6c4f2368d282d25da29bda55c21b8be69ca6","1.93.1","","","Unauthorized,PathIsEmpty,TokensNotSorted,DuplicatesNotAllowed,ValueNotInitialized,AlreadyInitialized,UnknownProtocol,OutMinNotSatisfied,InMaxNotSatisfied,FeeFractionTooHigh,RouterInvalidOutput","init,swap,upgrade,version",""
"e81adf3c1a821948c993bbeda37755a0eadf35698a3f66c23ca1ef88cde35625",12,0.0101,"23.0.2#a97daf8b07cdf24e9bd45e344db51a21b9ea77d3","1.90.0","","","CampaignAlreadyInitialized,CampaignStartDateInThePast,NegativeRewardAmount,RewardAmountExceedsTotalCampaignReward,TotalRewardWouldExceedCampaignLimit,CampaignNotInitialized,CampaignNotStarted,InvalidTaskId,Unauthorized,CampaignNotEnded,CampaignFrozen,InvalidFeePercentage,InvalidRewardAmount","extend_ttl,init,claim_reward,get_task_reward,get_remaining_reward,campaign_data,transfer_remaining_funds,extend_duration,toggle_freeze,claim_fees,set_fee_percentage,get_collected_fees_public,add_rewards","RewardEvent,FreezeToggleEvent,FeeClaimedEvent,RewardsAddedEvent"
"e84be55dca2c36778ce74caf6466b5d747e9f564b17fbfe16f37e20d22b898c7",11,0.0093,"22.0.5#25daaf397971f2c15fd2a5fd0a9967020a19cfcb","1.81.0","","","NotFound,NotEmpty,NotAuthorized,NotPermitted,NotOwned,AmountTooMuch,InvalidContract,InvalidArgs,VCStringTooLong,VCListCapacityReached,SplitLimitReached,SplitAmountTooLow","__constructor,admin,set_admin,ext_token,loan_contract,set_loan_contract,set_loan_status,amount,parent,owner,vc,loan_status,get_all_owned,is_disabled,transfer,mint_original,burn,split,redeem,check_paid,check_expired,recipient,sign_off,reject,pay_off,add_vc",""
"e8b59567db4fb30bf3ed591eccb0d8a2c666ab1f38cc100a51333dddb800e7af",1,0.0008,"21.7.6#c6cca8f8cf75618c24ceb5d9ffdfe735486ae1e9","1.85.0","","","NameCannotBeEmpty,DescriptionTooLong,CoverImageUrlTooLong,InvalidListId,AlreadyUpvoted,NotUpvoted,ContractOwnerOnly,AdminNotFound,ListNotFound,AdminAlreadyExists,AdminDoesNotExist,NoteRequired,RegistrationsRequired,RegistrationNotFound,AdminOrOwnerOnly,AlreadyInitialized,InvalidRegistrationId,AlreadyRegistered,RegistrationListMismatch","initialize,create_list,update_list,delete_list,upvote,remove_upvote,transfer_ownership,add_admins,remove_admins,clear_admins,register_batch,unregister,update_registration,get_list,get_lists,get_lists_for_owner,get_lists_for_registrant,get_upvotes_for_list,get_upvoted_lists_for_account,get_registration,get_registrations_for_list,get_registrations_for_registrant,is_registered,owner,upgrade,admins",""
"e97269a1682fe7d727a8898b357c6e20e7c74047589020645e386d0494e3626e",1,0.0008,"22.0.5#25daaf397971f2c15fd2a5fd0a9967020a19cfcb","1.86.0","","","ContractNotInitalized,XAssetDeployFailed,AssetAlreadyDeployed,AssetAdminSetFailed,NoSuchAsset","admin_get,admin_set,redeploy,init,deploy_asset_contract,get_asset_contract,set_asset_contract,set_existing_asset_contract",""
"e97e005100a977daed6a0506da769336073675bb066ad7001e804dc39fe272aa",1,0.0008,"22.0.6#0c47dcfa187069d241f11fb082730f667b55e802","1.87.0","","","AnotherActionActive,NoActionActive,ActionNotReadyYet","init_admin,version,commit_upgrade,apply_upgrade,revert_upgrade,set_emergency_mode,get_emergency_mode,commit_transfer_ownership,apply_transfer_ownership,revert_transfer_ownership,get_future_address",""
"e9815c72418bcc3fc068f90efab8f84a391102eefbdabe33697a6f9d624fbfef",0,0.0000,"22.0.6#0c47dcfa187069d241f11fb082730f667b55e802","1.84.0","","","AnotherActionActive,NoActionActive,ActionNotReadyYet","init_admin,set_pools_plane,get_pools_plane,get_liquidity,version,commit_upgrade,apply_upgrade,revert_upgrade,set_emergency_mode,get_emergency_mode,commit_transfer_ownership,apply_transfer_ownership,revert_transfer_ownership,get_future_address",""
"e9efa31e13da7dbd92dabf4cd9d6653be3d48efb83498f1d7209a2d6772e664a",1,0.0008,"26.0.0#e1bf74ba6c3ddb591593f5eb5dfb85458ff714c1","1.92.0","","","NotAuthorized,MerkleTreeFull,WrongLevels,NotInitialized,Overflow","get_root,hash_pair,insert_leaf,update_admin,__constructor,set_admin_insert_only,approve,balance,transfer,allowance,transfer_from","LeafAddedEvent"
"e9f0bc1a6baa2cddd306b1df03f846328ca643c2e7f248e504414c1712511124",1,0.0008,"23.1.0#7456be9d91fe1f4cb070fc2732bac78244ce6c3f","1.91.1","","","InsufficientFactionPoints,InvalidAmount,InvalidFaction,FactionAlreadyLocked,PlayerNotFound,FactionNotSelected,GameNotWhitelisted,SessionNotFound,SessionAlreadyExists,InvalidSessionState,InvalidGameOutcome,GameExpired,EpochNotFinalized,EpochAlreadyFinalized,EpochNotReady,NoRewardsAvailable,RewardAlreadyClaimed,NotWinningFaction,DepositRequiredToClaim,SwapError,OverflowError,DivisionByZero,ContractPaused","pause,is_game,unpause,upgrade,add_game,end_game,get_admin,get_epoch,is_paused,set_admin,get_config,get_player,start_game,cycle_epoch,remove_game,__check_auth,__constructor,update_config,migrate_config,select_faction,get_epoch_player,get_current_epoch,claim_epoch_reward","GameAdded,GameEnded,EpochCycled,GameRemoved,GameStarted,AdminChanged,ConfigUpdated,ContractPaused,RewardsClaimed,FactionSelected,ContractUnpaused,TimeMultiplierReset"
"ea1b958ff0fa0630b3b11f868aa87416800fb7beb7cf2bb51ce3273abadac3d9",1,0.0008,"20.0.3#93b09e42e4efa841cbd034c0bff0dc362765086c","1.78.0-nightly","","","AlreadyInitialized,NotInitialized,InvalidShareBalance,NoFeesMatured,LoanNotRepaid,BalanceLtSupply,InvalidAmount","initialize,deposit,withdraw_matured,update_fee_rewards,withdraw,shares,matured,borrow_erc,borrow",""
"ea7102e174c649fed93477dd4cfffe4c9bcf68adcf7baf8737dbf6f3fcb47a8a",1,0.0008,"21.4.0#d6f5639f643d76e758beecbb0ca391f8cd304c24","1.79.0","","","AlreadyInitialized,Uninitialized,Paused,BellowMinValue,ExceededMaxValue,GracePeriod,NoActiveReserve,ReservesMaxCapacityExceeded,NoPriceForAsset,InvalidAssetPrice,LiquidationOrderMustBeUnique,NotFungible,NotEnoughAvailableUserBalance,DebtError,BorrowingDisabled,GoodPosition,InvalidAmount,ValidateBorrowMathError,CalcAccountDataMathError,LiquidateMathError,MustNotBeInCollateralAsset,FlashLoanReceiverError,MathOverflowError,MustBeLtePercentageFactor,MustBeLtPercentageFactor,MustBeGtPercentageFactor,MustBeNonNegative,AccruedRateMathError,CollateralCoeffMathError,DebtCoeffMathError","deploy_pool,deploy_s_token,deploy_debt_token",""
"eb2e8262657c60520b23c1a02e329257a8cca512329efa30c9c72db6fd799680",1,0.0008,"21.7.7#5da789c50b18a4c2be53394138212fed56f0dfc4","1.96.0","","","NotOwner,StillLocked,AlreadyWithdrawn,ShortenForbidden,VaultNotFound,InvalidAmount,InvalidTimestamp,AlreadyInitialised","init,deposit,withdraw,get_vault,list_owned,extend_lock,create_vault",""
"eb32181472efe6458e8ae7a7cb212315ca2d8e1843b9bf4b49755eb781b7031e",1,0.0008,"22.0.8#f46e9e0610213bbb72285566f9dd960ff96d03d8","1.86.0","","","AnotherActionActive,NoActionActive,ActionNotReadyYet","__constructor,deposit,withdraw,get_config,get_prices,get_balances,get_total_shares,get_user_shares,get_fee_config,get_summary,get_user_with_summary,estimate_trade,buy_long,sell_long,buy_short,sell_short,add_pair,set_fee_config,set_risk_parameters,set_usdc_floor,get_protocol_fees,claim_protocol_fees,kill_deposit,kill_withdraw,kill_trade,kill_withdraw_floor,unkill_deposit,unkill_withdraw,unkill_trade,unkill_withdraw_floor,get_is_killed_deposit,get_is_killed_withdraw,get_is_killed_trade,get_is_killed_withdraw_floor,version,contract_name,commit_upgrade,apply_upgrade,revert_upgrade,set_emergency_mode,get_emergency_mode,commit_transfer_ownership,apply_transfer_ownership,revert_transfer_ownership,get_future_address",""
"eb85193d50deb8b62e449b06a3cd40be0d55674d2ee70dcb50914c1c32ce290c",1,0.0008,"22.0.8#f46e9e0610213bbb72285566f9dd960ff96d03d8","1.89.0","","","NotEnoughBalance,InvalidAction,NotEnoughAid,InvalidContext,ExpiredAid,ShelterGuarded,ShelterSealed,NegativeValueOnTransfer","__constructor,update_release_key,open,guard,seal,release_key,steward,update_steward,bound_aid,unbound_aid,aid_of,assigned_aid_of,available_aid_of,__check_auth",""
"ebd8f39cfed991a5a5564e9ba85ca35c5d1d1bc52d9c00d6e9f9620725525140",1,0.0008,"25.3.1#e50d95af029c83196dd122f0154bac3f1302394b","1.93.0","","","NotInitialized,AlreadyRegistered,DomainExpired,NotOwner,InvalidName,InvalidDuration,InsufficientPayment,DomainNotFound,Unauthorized,SubdomainLimitReached,ProductionLocked,GracePeriodActive,NotExpired,MarketplaceNotSet,BelowFloorPrice,TooManyRecords,NftNotFound,NotApproved,ApprovalExpired,RegistrationsPaused","name,renew,symbol,approve,balance,resolve,upgrade,owner_of,register,transfer,get_price,set_admin,token_uri,early_exit,extend_ttl,gift_renew,initialize,set_status,fix_pricing,set_records,get_approved,get_token_id,is_available,nft_transfer,set_base_uri,total_minted,expire_domain,set_subdomain,transfer_from,get_node_count,approve_for_all,reverse_resolve,set_marketplace,set_ustry_token,get_pause_status,get_vault_shares,is_approved_for_all,set_aquarius_router,marketplace_transfer,get_domain_attributes,set_pause_registrations","NftMintEvent,EarlyExitEvent,NftApproveEvent,NftTransferEvent,DomainExpiredEvent,DomainRenewedEvent,RecordUpdatedEvent,RegistryPauseEvent,StatusChangedEvent,DomainRegisteredEvent,NftApproveForAllEvent,DomainTransferredEvent,MarketplaceTransferEvent"
