contract_hash,original_size,success,optimized_size,size_diff,size_diff_percent
653ec64cecdcb96308de4b8e2367606ca43c30529312f0e7a2e6fa95d0478d60,24979,true,20382,-4597,-18.403458905480605
fee46212e59d9e354d50421957b2973320272f3bf9e00fcf3e9828ccc62d3a33,4120,true,3363,-757,-18.37378640776699
4e75bd67a9b89083cfadf587c00089c95611592c16413b1603d1427f209af2a6,8788,true,7174,-1614,-18.365953573054163
8684ae2e788670d572b0c969308773b536c4c90cc909a4f2f1255db06c3e23b2,3452,true,2819,-633,-18.337195828505216
ea1b958ff0fa0630b3b11f868aa87416800fb7beb7cf2bb51ce3273abadac3d9,11188,true,9137,-2051,-18.33214158026457
16cc7e0e678e95c981b99c35a93bb48f3dbde46c55e879257412ac6fb2ba3ae0,10410,true,8503,-1907,-18.31892411143132
10a6cff21be3385c4fefd2c733fe6433bbc69ac4c5c4a13000b3a68af5750ca2,9481,true,7745,-1736,-18.31030482016665
832a9d0443193ac9051d0860e8beaef6708015b6e05f21dc191ef11e0b97e6c4,9850,true,8047,-1803,-18.304568527918782
f23bb9267b1e6fc089b42906d4a7813b52659b8532d5e73dc0d9dccc501b76cd,10485,true,8566,-1919,-18.302336671435384
695d02ade60aca5ca9bb1c6e7ee34907fc77d77cf0003fe235226798ffce3ee9,10006,true,8179,-1827,-18.25904457325605
2e0f2b25ccffdf088617b92f4967fe816009e5d383f8bbb66e19ac3631e4dc7e,2828,true,2312,-516,-18.246110325318245
c3a437a5813683fcc1eb4bda205617863462b00daa95229d0fb6dae51c4751de,9409,true,7693,-1716,-18.237857370602615
dae61b0ae32ed476188842dd20e155a62aabe5348e7d6b67df3a4aaf72904e49,17228,true,14112,-3116,-18.086835384258183
f39aaeafde37f067b848011475524f5fa25916b1ff135ed273e79663c122490b,8626,true,7066,-1560,-18.084859726408535
8c7eac15e56fe39b0bbb36c379764471819275c289b30ee4fddb106d33a660ec,20687,true,16952,-3735,-18.054817034852803
6b1e7b98bd136e5482654d14e365ce633573ef9c3e83e8f67b006cbf7645ff1c,7160,true,5869,-1291,-18.03072625698324
bd70cd45852d42bbb532078f96e579127db40f402d3c4f6bb25b11870f50d234,3777,true,3096,-681,-18.030182684670372
9407a6e649f5c0b49e23c393d9382286fe2e92bbb37f737fa58dd3bd031801d9,9269,true,7602,-1667,-17.984680116517424
ef07fb53c7e9207f191371a9b87a757a05255938c6dd04b0b5507299ff6d119b,7478,true,6135,-1343,-17.959347419096012
8d88bcb8145d879de40a50adc240f8f6dfc655f742ae02b86b5c2f204fa5af8d,7180,true,5891,-1289,-17.95264623955432
bd3699d437896c76b6197f85a9c7b8e6478dabf275acf5701c5f3396f9d645e0,9259,true,7599,-1660,-17.928501998055946
b1d63b1744696324837aaaa841fabfc287db498835f470ab2c0947f8087942fe,7192,true,5903,-1289,-17.922691879866516
8641eb97d36d09bb436b0e15019a159eddfe2980fff82b7b572ee204f7c5729e,7197,true,5908,-1289,-17.910240377935253
f98099c567e39a1cbb6ba0315482a3272223412a091cf64b2ebd48204d97602b,9431,true,7742,-1689,-17.909023433358072
d00dac24278e6b9eb5591aa1f08ae70b80c4f5c8309b7bd224b077bdeb0b19a7,4901,true,4026,-875,-17.85349928586003
d36769d55cb2fa787be7525e6a4fc686a3c96375d3b95a646cf2b209c3104c39,8073,true,6633,-1440,-17.837235228539576
0e7e427ee624f1a64854e37beba830c3b7ffa040ce365d88d1944af893593a18,645,true,530,-115,-17.829457364341085
2ee4f4297cdddb9369089963be89b63060760e15c1ca984aec85729495b4ed95,4247,true,3492,-755,-17.777254532611256
d4b4976b4fe214170a21aa11b70274a54877160e05ca88af0f41246956170ff4,26144,true,21509,-4635,-17.72873317013464
aa98c248563e89f8a3faeef715fe169640ec6e0eecc785caba2e2d74df1b76d3,9004,true,7411,-1593,-17.69213682807641
ee43ee6e762dbd8525e9a065b3163bdad22ca527cb000327e6baa7d475dae97b,19184,true,15793,-3391,-17.676188490408673
708cc40d6e46fc5134a76b914220b4694bee8f13e0b8b2cccd7aaadea19b457c,7331,true,6036,-1295,-17.664711499113352
8cbb77f6549092faf1434da34d4d6ba62c02554c90273f06c5f3e417c8178f31,2174,true,1791,-383,-17.61729530818767
47c144140a21b18c7ef4927a1a966ad0c36e9f7c8d1d29d3be528f38418d9fd8,7256,true,5978,-1278,-17.613009922822492
c8abaf65d9df18298a0dbb6c5c0657c4080f8fe7a1611ec85019f741880a1ad2,15006,true,12364,-2642,-17.60629081700653
e644cd15d1949b16a1f7ced75545d1ccb941864eaa6cb6e457b5585dacc923ab,8219,true,6772,-1447,-17.60554812020927
471f5c02556a8999b1447d1384cb5b373cae1668003b98a37421268f3c06fe04,12959,true,10678,-2281,-17.601666795277414
ed14817575c87b63b4285b020fcf76ab0a086580132167f73d179d62ff7a2a20,12959,true,10678,-2281,-17.601666795277414
17905dfba425b340c9f52e547b1ad1dfd0ff70156a4854426856022f3d543ff8,7358,true,6063,-1295,-17.599891274802935
f0ddeee37c50a88168f8275706f92219606cbddb30293652feadd9c44dcbb6a3,14625,true,12054,-2571,-17.57948717948718
459b2dbe13afadda4b742d6c3d19bfc0e5fdecd0f12d5bb096685bacf805ef41,2179,true,1796,-383,-17.57687012391005
2460db9d5cd0e7c1449a706ce21113207e68c925aad855a4e8a1cc9e594117be,7441,true,6137,-1304,-17.524526273350354
1e7701ba9ef2f012708275ade13aa9d43426cdd0d0f60d6575bb888754780471,7613,true,6279,-1334,-17.522658610271904
cd2bcc99dffd06b3e08fa620d94d7476037eb794e4b830764419959a218f3b0e,7107,true,5863,-1244,-17.503869424511045
264f13cdbfad820b4b59192203909a0f16526f21feaa2be567ca1c36fa691dc5,16356,true,13494,-2862,-17.498165810711665
7273bcec1841fc67bdb486aac92d76ca8d0f339b4d916b5e1c7a818d5ee9bc41,7258,true,5988,-1270,-17.4979333149628
0745dbd5a9f85931e3b0b287b27732e46ed0daf2510518350b2eeba5c0fe8101,18662,true,15397,-3265,-17.4954452898939
c413e1ad901eb994c0e6bbf678c350506d14af50018c3e580407dfd08ecc5586,612,true,505,-107,-17.483660130718953
d8cfce5e264b8632c26da735bdd40112d128bdb58a25dbd1bf70fe279f305132,7184,true,5928,-1256,-17.483296213808465
3edff485bf3f4f7cf1cdc2640bf594b9037dfa984a6b398283369af90d3bec91,7478,true,6171,-1307,-17.47793527681198
e652273f4160f3d7e9fcce31ffbf6dba242c76b04f5ce249d0da71770db51c38,7478,true,6171,-1307,-17.47793527681198
21627db1486ecaa2a3cab3653f06c2e10dece1bf00e109cbd3f0133e2958167b,7100,true,5860,-1240,-17.464788732394364
a4cb184e4e265825f9f3604a7cd6d07e5a7b9831c4b4fd1797ef7c2cef28c8dd,7628,true,6296,-1332,-17.461982170949135
7f7c3e89d2380f6e8e43eb418657436c491581cf2acbaa9ae4853a21c26bf859,7943,true,6556,-1387,-17.461916152587182
f7bf3da725847c25ba20f67e995d0a60f61176b543877a9303973ab9480c3f4a,7265,true,5997,-1268,-17.453544390915347
d36d64ea39af8229598eec22d910b21ebb0855c8bca9116f94dfa2ba40f9f991,7172,true,5921,-1251,-17.44283324037925
82740c72af37084a9d080035bb12e417ba349e570ec10e2b70d37d6cfe52117b,2638,true,2178,-460,-17.437452615617893
4f9766524191e4014f1ab2124f9d0d45140a6baea55e9ecce6786cfeca924f3c,4488,true,3706,-782,-17.424242424242426
61fcaa95e0aee0d9b0c0cc4c1247e1088cb961f3f557fcdf7ab3f7abe97ad43b,19131,true,15798,-3333,-17.421985259526423
dc6a81db12b29c536da8cd9bda8d06d0cc61c131855b4e7309d4c8f301c61e67,7629,true,6300,-1329,-17.420369642154935
fb017a60087e6329ac54a0e385417cd2f9502a1637ba13f75788f9499b65dfee,6895,true,5694,-1201,-17.41841914430747
0108c762ca6f8441564b0ef032dbb6a600f7f4de3df65f844e51d875979c51e2,7163,true,5916,-1247,-17.408906882591094
ccb98ab4da5bf64094a366194c9e07806e55b11fa2e56a5637f360aa04406c0d,7163,true,5916,-1247,-17.408906882591094
5593e04a33d90a2321369d7b26e50832b3e4b9c8edfe0a92c315e1fa98fff830,13485,true,11138,-2347,-17.40452354467927
c0f9d795b639121741ba066a08f8ab89a784477f1cda612318317d2f6fb7855a,13929,true,11509,-2420,-17.373824395146816
24f8c78c998e4503daf6d7f3313e7aaeb1c0a818ed6527323c342f0c104f9f5f,6740,true,5570,-1170,-17.359050445103858
a2159d827325347c02388dab851bec9b06d935bcde4c58d4facbbde570d30f3d,13829,true,11429,-2400,-17.35483404439945
42d722e07d9e3af69922854bdccd62a1221d64df18b984b972f69aae30355738,6768,true,5594,-1174,-17.346335697399525
0392b1ff40ef349e425e972da98284d264b2ffc7641143596c1bedd8f8b83158,13836,true,11436,-2400,-17.346053772766695
d9bea69a0e59cf0c9407566f2f2e065d44de10e237d7e44814c9083cc86ca893,6734,true,5568,-1166,-17.315117315117316
64ec785c3de749f5c6c5c0ac2de036beae42b460d778107e1f3552e95db672d6,21234,true,17562,-3672,-17.293020627295846
8ee14b1be538ab7d00c1f056d31d70332834c86b68704dc2ca1f5ab1c4e4fb3d,6815,true,5638,-1177,-17.27072633895818
55078ff08f7ead0ca0f25ce6f776115726426395b5ca4bb516d757e0b3c88b5b,6002,true,4966,-1036,-17.260913028990338
762c4fd476047334aedd24204d9abe9898174ef0c1f1f170827318b02e7f3d10,7406,true,6128,-1278,-17.25627869295166
727192d1a0dd42342cd1aa7a2f8832688a578d28a8d486c01b715d7a48a76008,23653,true,19572,-4081,-17.25362533293874
1863d95f609cadd95a557550ad6bdc05a443304fb69fb1d110e7874ea27a1ab2,7201,true,5959,-1242,-17.247604499375086
9bf54f98e7994f0458bdbbe0fb431aa479d7ba3b2a5d41485d93235ba8ed1c80,5561,true,4602,-959,-17.24509980219385
adf28ca3fb4e36fcd4bb10dc17df5b86191c5826b2707fa4503313b5be2cfa7c,11457,true,9482,-1975,-17.23836955573012
5715fbed22165e548f54fc3b1285d9d010a5fdc130cd1b619c0d336376bd2f46,7208,true,5966,-1242,-17.23085460599334
abb9968e7ebad5afcfb0cc9d803d55d5991075a5f67950082e69823cc5b55091,7208,true,5966,-1242,-17.23085460599334
de9dfe1e2f0096acab346197e2006cd53ac54de1ba08b4d3a10033ff0650b0c6,7209,true,5967,-1242,-17.228464419475657
55008af516d6b91df0230014987b2249b0286859fe7cff345382dc2eb6b147b0,7406,true,6131,-1275,-17.215770996489333
c6e7e28b917632bbde7fd662cb63c064ca5faef85dbf35c8f2b6c7cd7c89e945,7406,true,6131,-1275,-17.215770996489333
d0044d9028f6cbdd380333093a66a7e9e6b4b854044d81212d0363fdd34f1791,5222,true,4323,-899,-17.21562619685944
900c33b69cbe34748df4443f7681775a02b30599e3bab9c7c9f8b3225a3b1f1b,7472,true,6186,-1286,-17.210920770877944
d2cd4e0db809ace6a6a711800ae42303b3fe7e7c1927f446611db1e9465bdeb6,7472,true,6186,-1286,-17.210920770877944
f982bf01a715aa47aaaec9313ee87330e96ae0d6ff74bc3e1e6523d4827fc575,7472,true,6186,-1286,-17.210920770877944
78ec1729c0671ecbf4dac529bc50f4a19d71b4a396bd8a4aff52b71c979334d8,9014,true,7463,-1551,-17.20656756157089
02a3e587011c7119bbc4b4a0168c316dfa3ddc92ce97283b13ee875ed9c77b83,9206,true,7623,-1583,-17.195307408212035
15299dec7f7c48bae0b3e02fb3c149d8dd2a9d03fa50ab255cbd640633ab29a8,8416,true,6971,-1445,-17.16967680608365
a0b1ed527acca9637b9e1c817c3b840918d9782055e5e03ee297de02dbed7577,7409,true,6137,-1272,-17.168308813605073
59abe7b0ec5fcc8284a82e7c36662828379f3a1777995d5222ce811328b25864,7413,true,6141,-1272,-17.159044921084583
a68e8d0da3c2fbca44a32df84cc13ebd62aea5f11e766aa0ffdac234ff4fe3f2,7413,true,6141,-1272,-17.159044921084583
70d30acbfac2af6504f681a2b2e0daff0342e3977726b25c476f087354cb5dc9,6779,true,5616,-1163,-17.155922702463492
756602ed5451f41ac8413674a727c9f9ef1c528f2495bdeec47e352f1cc8cbe9,6798,true,5632,-1166,-17.15210355987055
d1bc19216f3c6f1c9060935c161f034f0930a74e7140d2baeadd4cfa8a6a3a5b,7629,true,6321,-1308,-17.145104207628787
b28ebedebc2c41d54dfaa30256b82823de72c220d85664c7eed8871b78f3a943,8407,true,6966,-1441,-17.140478172951113
b45839512882d9456e4c8af26367a3e89419825874015b77c4a695c317a83671,8407,true,6966,-1441,-17.140478172951113
2a10395035a829ba38f9e0da8a619ca4f7257977f13fe840e949e84c55acf6b5,7178,true,5950,-1228,-17.1078294789635
5d34e7d64a95c4c9d23140de8459581345858edfa1045b3157ae6241034dedeb,7156,true,5933,-1223,-17.09055338177753
8b140f768d2999fb66dbabcd5344a877cfab016eae9736a05061d243a09fde09,4834,true,4008,-826,-17.08729830368225
e187eefcad1b2052aa525a30c631a942b1a6b439095b121d4bfb1250677f1d60,9191,true,7622,-1569,-17.07104776411707
6e6f87b920cb63e6115cdcd414b5afc752e3abded1b44b34754e834f4c6a6030,28845,true,23925,-4920,-17.05668226729069
a53ae712915159f464550cac82e8e13ce8e8dee3b6a7a89b7e52f833c53a4677,9723,true,8065,-1658,-17.05235009770647
a3eecda3e9af3685fb83c7cc8e25b5445f8cb9ff8da2a9d6640021e51af7dadd,8450,true,7010,-1440,-17.041420118343193
369878fea8bc1d94043fde1675711acd0be8f02273c795815c9aea80e2d4f6e3,6976,true,5789,-1187,-17.015481651376145
f7ce45f4b4208e778f7ff2457ba28b2269bfe5b866311b5e8dea800e721a299e,7135,true,5921,-1214,-17.014716187806584
00b799483d38090ac268b32c33bf35d6d65c1c29e0ec42b95058de97396e02a4,4285,true,3556,-729,-17.012835472578764
3d2e285e7b2971cb1a04edcf0b7e408baa55d349817870d0797bb26db177d62c,9343,true,7754,-1589,-17.007385208177244
5402ea4dd52db8575fd82f121b7ccae60cda0ae589d89710655a401be5ceaf3a,28933,true,24013,-4920,-17.004804202813396
c298916e1e52c6428faeb57b6c1b3ca6aae47e2df40fe4bc7b176c943e19de91,7218,true,5991,-1227,-16.999168744804656
f9bcc2990b39977470b1ad04c3cc36e3a58204dc7b87405a8661712abe120824,2418,true,2007,-411,-16.997518610421835
1f9164dd459790a2c243491c001f22167d07a16eedd1f4a15f41558d949127e0,7214,true,5988,-1226,-16.994732464652067
eb80c42e386ca3b82f2c12b622a49d90d4605adc68fe62368bcf05bd18474172,7214,true,5988,-1226,-16.994732464652067
1345fedc0296f30d5d629f1a5023721a9ba92da86ebaae323d293bb1003f265a,7288,true,6050,-1238,-16.986827661909988
c12415ab4546287e819f9ede64392e4168cad4a8ef60a10842d8b559f70390ef,7218,true,5992,-1226,-16.985314491548905
73e5ab1f971e5effb5b25989dd986b1ce5b1691f6d0aa3996b803754a7f23826,7284,true,6047,-1237,-16.98242723778144
fa4ace0cb3e4b254529269e0abf18a8e3649f4ccc1215101fbf4c7816389a4cb,29738,true,24689,-5049,-16.978276952047885
be9ff7355fa2bed2ccc31f320a27b38a80036762b35eed9a506fc2a905f9bca2,8988,true,7462,-1526,-16.978193146417446
e18a6d69b0cadbf6df5c555572b861f33e0d66442cc7dc6adee6b834355ed913,9211,true,7649,-1562,-16.957985017913366
810eaebf40d863debe89e230ee9f001cc39b515c60ea03a5aa6911bd125ff130,9387,true,7798,-1589,-16.927665920954514
d47ff11a030b7965f003051a3486d12c5d10da191a945f9f14dc3c5794842a70,18500,true,15377,-3123,-16.88108108108108
ffaafd8a37ebaeaf08b6a55caa232e521c00ff443ffcbc1af29165390b4269dc,8313,true,6910,-1403,-16.877180319980752
c1ea3cc88293cc38ee594e061b6dbb94cb29846024b5d9946cd4a975b0e1e11f,9596,true,7977,-1619,-16.871613172155065
182b90482d40efd661a7f5e32ac9cb328bc4f66293d778251001d6744dd570e3,20111,true,16721,-3390,-16.856446720700113
0a7779217d8408b9802344d8e99c224d6e0d6253a6bcd4df726a06fd4a4a02f5,9010,true,7492,-1518,-16.847946725860155
1f74bc5f2a9b0008b833675039b63d3194d89b1a66972a991941b28ff02dee7f,26212,true,21803,-4409,-16.820540210590572
9acf2b117fb61fbfa1df37fb09e21372a16a0763c117bd57ce1c6bf4b4163366,26213,true,21804,-4409,-16.819898523633313
eba50ffa2067e4fecf8ee9d498759fecffa69a7457b40c992fdbf6bee3d9f78e,9027,true,7509,-1518,-16.81621801262878
c7b179b56a30a547b42e6e9bcd8972804270330e96e676c6172f3357b8dcf963,28689,true,23865,-4824,-16.81480706891143
f5bb5a1d69d1996bd6c883ebe026e7a24989cb7dacfe1ffa8d285e1da3ef692a,21946,true,18257,-3689,-16.809441356055775
b3a877585737e9f48f64146799e76f93158c4812c64ae3e95e9fc474784216b1,14094,true,11725,-2369,-16.808571023130412
c998933e42c197ac085e47d6b88294468d3e1af11671aca9a590ad9896c40184,28487,true,23701,-4786,-16.80064590866009
defa6f74e04bab35b74d8007adf39e20902dbe65995efadd79c0c35269621f9b,18708,true,15568,-3140,-16.78426341672012
b8b02cb2f71ea60536f9157bacafee558341d001b5ce06a1d8d8449bbb8bd4ed,13343,true,11107,-2236,-16.7578505583452
e2990cec800a1ffda883745b7d50a3f6cfbf5eb60fda55c1ab7983674ee87e6f,10682,true,8895,-1787,-16.72907695188167
0648853acad2fcb8f0277fa23ed7da049c23bdb0276ccdc13d9bcd6ff905ecc4,10875,true,9058,-1817,-16.708045977011494
a7b453eb3debc004cbe666707d3841c559054627f7c1b6f3feb0a84474065e1d,10305,true,8584,-1721,-16.700630761766135
8d633fbaadc4e2ba32bb11883d5cab65caeca623c1ed5000d8f4a30287ac8109,10253,true,8542,-1711,-16.687798693065446
69e35766bdc41278104b559333f9faa69571c11a8a5fe56b2186b904f414a879,19972,true,16643,-3329,-16.668335669937914
97c97c24f5f1158567a130466be4a9a81607e4fa4230d94e1b22c3af108e7c9a,16257,true,13551,-2706,-16.645137479239715
36e7c9f71a3627ae0faf5776c00182328d9c5baabecad4c4efdbd15f742b870f,9638,true,8036,-1602,-16.621705748080515
d9610e99b7e88f72d3a85543e4fd3bbd07b18e0ef016e6e4bd49c8343601099d,7530,true,6281,-1249,-16.58698539176627
df437853c584f4b7cfc5b4d1afa17f242a425307be1b9dd86ecc65052477b9c0,7815,true,6520,-1295,-16.570697376839412
137ed782d779a45ca824b47565e61608fcaa4fb8c66ec21f605b72f656280bc3,31498,true,26279,-5219,-16.569305987681755
8fe5fd2c83d89ca070746d8ff55d749196909452cf442dcd46630dc0fcae2537,16975,true,14170,-2805,-16.524300441826213
6852adf6f78315fa368c77f260d4943d3f0ae7032f63267426639d499bc5a39f,2319,true,1936,-383,-16.515739542906424
e6e9f6cc3ab3479652d81d96b6f2e0d7db6d1ff00a742407ae56941388d1b25f,17150,true,14320,-2830,-16.50145772594752
aa069f7c28c992fe4378d62d8020a1228a2eb0049ae91409b56e81bcb6271e94,4687,true,3914,-773,-16.492425858758267
b206ad73749070ab2e5ebef8635121d20f305d953fbccaab5b238c4e65424a7c,3106,true,2594,-512,-16.48422408242112
3ea78067bdd2cb63bde0d28f28138f3e9236d513d10fa2e8db51bb30684b9a30,10488,true,8760,-1728,-16.475972540045767
f565f55e1f088735371750ef8089f05c69258b49fcb28bd0b4d10d7eb93b0988,6229,true,5203,-1026,-16.471343714882003
c0df2d794c04f2bcbfdce395d3dd293fed14a3662b524cfbad174c0b9b017e46,9705,true,8107,-1598,-16.46573930963421
0576076cfef691d481fa5b5022a5436f7851824086f94824c2dc3eae15c9da53,4381,true,3660,-721,-16.457429810545538
1711bcd20feeddd4dab6660cb2408c90085c5b42227bd10fc059140524899b09,9696,true,8102,-1594,-16.43976897689769
c695d8556eb33d82a422ba73d100261d7e0be22579e04e94cb1910fdcb7d9cf1,7417,true,6198,-1219,-16.435216394768776
2a072a0fdb26b670e706d9999b0d2a182f7d69b6b92b16ce236295b2ff2a7f20,22173,true,18531,-3642,-16.42538222162089
c9eb92a5bc645f7b125bb1b45a34fcbf1c710dc390d7230a08a4ddec111e0bd1,9700,true,8107,-1593,-16.422680412371136
ffa68ad3d49e5d61c13e386576c2a9215fdee4e38e9e01f62830fd6ccdc0afce,9020,true,7539,-1481,-16.419068736141906
e80840a63de88eda39d2a2525e8f059201e17066e02777e0d410f1959d888c1d,7317,true,6116,-1201,-16.413830804974715
b3ea8849f9d95f3ec8ec1fef1356472c299db5c0321f15460001069dabab986e,59279,true,49554,-9725,-16.405472426997754
ab753755bebe2636e65b78daf07b905f6c267f494ae5eb5d189ac5d0a8fd68ea,9691,true,8102,-1589,-16.396656691775874
e0139ee3b93d3b5ad51b8385f0ffa8ba98be42523399dc7669a14aa5d2b16878,9952,true,8321,-1631,-16.388665594855308
dfe2a33982a4fd69054593c07e828aec75d4eae513b38abac78fdaa30c3b8100,59441,true,49700,-9741,-16.3876785383826
2283a169df3423a1ebcd94a080a9d20bb6dfcba0e82357ef1bf6450f2ef8a847,11365,true,9508,-1857,-16.339639243290804
5cb341f3a0f9e6f9c80956dfcdc12c45e6b130e4e95c179c8b551212b366e9a3,27588,true,23086,-4502,-16.31868928519646
4711c3e915dad480e974205f3cedca2c715bad989f7dce65e6a3f800ce4deeaf,11004,true,9209,-1795,-16.312250090876045
33ae44349c7631e372e5cdeb85d8da19f86e4e2fbfbc0ac71283a8e62cd90d2f,12272,true,10272,-2000,-16.297262059973924
a5ee8fba5dc3d3ba59919556f520d9c6281a154fd29193588cff0a9215546ebc,2751,true,2303,-448,-16.28498727735369
9e2a52320548561f9381ca81cb90dc5101e99efaff25bb66219ffaec2c649333,9777,true,8186,-1591,-16.272885343152296
90b62edfad036dbb16bd02deec111311e9f32d35147e0d4d4fc981b77ceebb1f,9744,true,8159,-1585,-16.266420361247945
eb859b0a817c23bbc132dbba04c5a0a159a2de1be7af3c58078f2196172ce10d,7304,true,6116,-1188,-16.265060240963855
dc5918ef371275be5c27f2925234a6782ddac2aae6684139001863b12a2ed99c,12262,true,10268,-1994,-16.26162126896102
366d3ae53b335a0e29caee0d85d1c5ca5fc62a2110ad73315f0d9aefcc906c34,18241,true,15277,-2964,-16.24910914971767
573b185ed8851efb48590b55b6f2bd97bd64f1890f1b8bbf20a6cf32951f4066,26615,true,22291,-4324,-16.246477550253616
c65799c2afcafb8202040b6b0de465b6382bbce02f543f60681802b2da20abd9,6391,true,5355,-1036,-16.210295728368017
9d8527e301255206d0ed34f8ceda8d2f726a2258053862cfdd70d43f3e0ec9ab,11182,true,9371,-1811,-16.195671615095687
b4900bc1f258c377b17eb3809fa5b250540b7202faa44e6e84928fcb30134b9d,15650,true,13118,-2532,-16.17891373801917
08bd738cca54aa6ae361657de11428e76f525805018e679465e5cddb020faf1d,3759,true,3151,-608,-16.174514498536848
af7bcef43d779b4c88bf4325a70de23deac55f401352be1e0ee3f3c378a5b4fd,36845,true,30893,-5952,-16.15415931605374
326d04b8ef7d53771837f11e1ef5540a0772347b549be4485c3cca68c700117b,17240,true,14459,-2781,-16.131090487238982
b901b221148cc36bb19e8d15f377d7511f84ff6a84555ddd3d4d929677a030e1,2320,true,1946,-374,-16.120689655172413
72acff3c98c3670a06bd20c7a6f04b6676e1e12a06dad46d7e588ab55c3765c4,36688,true,30779,-5909,-16.10608373310074
ecca557e1c80998cf90029ce7b71324c44458c43ca93188c21ddc61e73642369,4328,true,3631,-697,-16.104436229205177
9ff4e5eb4a501bb35364c82c5cfe9abc613445672646adbff83ca4b0c80380cb,17270,true,14489,-2781,-16.103068905616677
77bd198231c6d3eeb4c1390d550e15f09a31c5db51403b10641d4b8a0339844b,5484,true,4602,-882,-16.08315098468271
9ac40b9b2616eaa58543aaee3f46ceebfb572c071a6b31f83e7df95d15439d7e,3282,true,2755,-527,-16.057282145033515
5b75b0b0ca39a2086173d259e74a854eb4c35ddac4791a80672a3850ff42c192,12761,true,10713,-2048,-16.04889898910744
c141ce091b2313b60cddb66a4f0d776b81f1da0a72b9f75baa851dd7ce07f546,11903,true,9996,-1907,-16.021171133327734
7b7d97d3bce03b73bcaadb4b7028c50a39e147199349f095d09e86a5453b9085,7903,true,6638,-1265,-16.006579779830442
b14c59892e1a4ffc9b4a883f8eac5c5b01b6c2795a182095e9616eb54328bf8f,3093,true,2598,-495,-16.003879728419008
f1c1100ae02d704976177e4bf3ce4ee986cd92f3c62ff3e8dbb1007995fefbd0,7221,true,6068,-1153,-15.967317546046253
abc20e2f51277369a9870f19a44521093f33bf71066aa7d51349d68d06fb1bcf,12604,true,10592,-2012,-15.963186290066645
9999d894a1c72aa08aae96a40c3c13a80a95a5a520501c257af2ed3530c26980,10185,true,8560,-1625,-15.954835542464407
2ae525f01dc69d900c3faac9276c6a8514e916325a39fdf27228b43341aa114a,37469,true,31498,-5971,-15.935840294643572
6b35ee2504b4781dd8eefab0920968485fcffabeb02b768d9eb6da3c2821f215,2291,true,1926,-365,-15.931907463989525
1689dda6ff110bd09af64af4e82759a37b30ac3183dd96e47e04ae179b493e56,13577,true,11414,-2163,-15.93135449657509
3967b1e7a284bce179272f5f8826d02d73fa1cd0791c8e0764a48bafaaf62f17,31789,true,26737,-5052,-15.892289785774954
52e961f8cafddf00940ee7ac0646adf647b3e884dec1a4ddc6e2b3fcabb4de09,13076,true,11005,-2071,-15.838176812480881
d46fb93b1458d5785685549d18c13ca99d1efbd8bfeca16f2f905cbd47adb19d,13076,true,11005,-2071,-15.838176812480881
0cd988b44747add1a9845142c9a5c63260be7bddbefeb36b17a7065e538bd51f,5111,true,4302,-809,-15.828604969673254
663c25947926c532d634a25fa8de7fc3ea09acceb82cc87b98a5f2a0382d4d16,5111,true,4302,-809,-15.828604969673254
78ffe22bf153fabf14f6be784f43039d50a6a787d733e63b8052b3e8f49ea565,1599,true,1346,-253,-15.8223889931207
192ab84143557211d84f13fc15862e42debcbc3db0c516f792f51d6b8e1a5868,11178,true,9410,-1768,-15.816782966541421
77c1a251e1449bf916975e5d4007a4bb27ac22dc4a7795a996527e4bf358cb8c,7003,true,5899,-1104,-15.764672283307155
1ec233f4385cc8d2a7359cb4bc42d583f7f8b7d8d1827c62a03bff588cd8c0f9,15081,true,12705,-2376,-15.75492341356674
6f1f20529172f3956626d13f87ab237a0364ee1f4b1c96615e2f001f4a6c617f,29874,true,25182,-4692,-15.705965053223538
