instance_address,wasm_hash,u256_rem_euclid,i256_rem_euclid,source_repo,home_domain,contract_functions,contract_events
"CCNJTXPN5O6O4AVB65W434W57F7745R2R3CSEZS5PA3SCISOPU27CSW4","16dda8e3ee07c37c0579af921db80ba31b63f09d322748249f9551073dbfc7bc","FALSE","TRUE","","","__constructor,get_premium_price_coefficient,get_fee_nominator,estimate_buy,buy,estimate_sell,sell,fee_collected,admin_withdraw_fee,promote_to_amm,is_promoted,liquidity_pool,kill_swap,unkill_swap,kill_promote,unkill_promote,get_supply_token,get_supply,get_reserve_token,get_reserve,collected,collected_threshold,premium_reserve_collected,get_is_killed_swap,get_is_killed_promote,get_swap_pool,get_created_at,version,commit_upgrade,apply_upgrade,revert_upgrade",""
"CCNTOJRFHO2FHTT3I37UM672QLINKPL7XX6XML3BZAW7C3FJ2MPJLRXW","16dda8e3ee07c37c0579af921db80ba31b63f09d322748249f9551073dbfc7bc","FALSE","TRUE","","","__constructor,get_premium_price_coefficient,get_fee_nominator,estimate_buy,buy,estimate_sell,sell,fee_collected,admin_withdraw_fee,promote_to_amm,is_promoted,liquidity_pool,kill_swap,unkill_swap,kill_promote,unkill_promote,get_supply_token,get_supply,get_reserve_token,get_reserve,collected,collected_threshold,premium_reserve_collected,get_is_killed_swap,get_is_killed_promote,get_swap_pool,get_created_at,version,commit_upgrade,apply_upgrade,revert_upgrade",""
"CCXNOTN5JBBAIOACZDT77T4RDDD2R4NHZ22LLGMCNNEOHOJCVRGPE2CA","16dda8e3ee07c37c0579af921db80ba31b63f09d322748249f9551073dbfc7bc","FALSE","TRUE","","","__constructor,get_premium_price_coefficient,get_fee_nominator,estimate_buy,buy,estimate_sell,sell,fee_collected,admin_withdraw_fee,promote_to_amm,is_promoted,liquidity_pool,kill_swap,unkill_swap,kill_promote,unkill_promote,get_supply_token,get_supply,get_reserve_token,get_reserve,collected,collected_threshold,premium_reserve_collected,get_is_killed_swap,get_is_killed_promote,get_swap_pool,get_created_at,version,commit_upgrade,apply_upgrade,revert_upgrade",""
"CD3LMQ76THGBYT3N6XL6NIVL5MGR4Y6KSJYGF5QLL5EOHRSC6VI2CYHW","16dda8e3ee07c37c0579af921db80ba31b63f09d322748249f9551073dbfc7bc","FALSE","TRUE","","","__constructor,get_premium_price_coefficient,get_fee_nominator,estimate_buy,buy,estimate_sell,sell,fee_collected,admin_withdraw_fee,promote_to_amm,is_promoted,liquidity_pool,kill_swap,unkill_swap,kill_promote,unkill_promote,get_supply_token,get_supply,get_reserve_token,get_reserve,collected,collected_threshold,premium_reserve_collected,get_is_killed_swap,get_is_killed_promote,get_swap_pool,get_created_at,version,commit_upgrade,apply_upgrade,revert_upgrade",""
"CDF625RHGVCXJW4ZJC5UUAYMPQDJK7B2O2GWORBVNRJBETDI7QIHSAB2","16dda8e3ee07c37c0579af921db80ba31b63f09d322748249f9551073dbfc7bc","FALSE","TRUE","","","__constructor,get_premium_price_coefficient,get_fee_nominator,estimate_buy,buy,estimate_sell,sell,fee_collected,admin_withdraw_fee,promote_to_amm,is_promoted,liquidity_pool,kill_swap,unkill_swap,kill_promote,unkill_promote,get_supply_token,get_supply,get_reserve_token,get_reserve,collected,collected_threshold,premium_reserve_collected,get_is_killed_swap,get_is_killed_promote,get_swap_pool,get_created_at,version,commit_upgrade,apply_upgrade,revert_upgrade",""
"CDNBX7S5ZSF5ACTNU5NZT4MGP2KAIXRL2EYAVKQLVKVZGO7FYOFXPY24","16dda8e3ee07c37c0579af921db80ba31b63f09d322748249f9551073dbfc7bc","FALSE","TRUE","","","__constructor,get_premium_price_coefficient,get_fee_nominator,estimate_buy,buy,estimate_sell,sell,fee_collected,admin_withdraw_fee,promote_to_amm,is_promoted,liquidity_pool,kill_swap,unkill_swap,kill_promote,unkill_promote,get_supply_token,get_supply,get_reserve_token,get_reserve,collected,collected_threshold,premium_reserve_collected,get_is_killed_swap,get_is_killed_promote,get_swap_pool,get_created_at,version,commit_upgrade,apply_upgrade,revert_upgrade",""
"CDX3KDXUWKEDTDPLYPE42JKOK5DZ6YV4VV2T6XW7GM5JT5OZA2RUWOWN","16dda8e3ee07c37c0579af921db80ba31b63f09d322748249f9551073dbfc7bc","FALSE","TRUE","","","__constructor,get_premium_price_coefficient,get_fee_nominator,estimate_buy,buy,estimate_sell,sell,fee_collected,admin_withdraw_fee,promote_to_amm,is_promoted,liquidity_pool,kill_swap,unkill_swap,kill_promote,unkill_promote,get_supply_token,get_supply,get_reserve_token,get_reserve,collected,collected_threshold,premium_reserve_collected,get_is_killed_swap,get_is_killed_promote,get_swap_pool,get_created_at,version,commit_upgrade,apply_upgrade,revert_upgrade",""
"CA2RSELLORUEXHWP6QRLT5SQM4UEHWZULQILUWFRLRFQQSPPLUHE2KWC","1707eb38f896ab6f305e6118a755058109e1877bd6b933243c6ebc65d289f64b","TRUE","FALSE","github:AquaToken/soroban-amm","","swap,claim,deposit,version,get_info,share_id,withdraw,gauge_add,kill_swap,pool_type,get_gauges,get_tokens,initialize,kill_claim,unkill_swap,gauge_remove,gauges_claim,get_reserves,kill_deposit,unkill_claim,apply_upgrade,contract_name,estimate_swap,commit_upgrade,initialize_all,revert_upgrade,unkill_deposit,get_pools_plane,get_user_reward,get_user_shares,set_pools_plane,estimate_deposit,get_fee_fraction,get_rewards_info,get_total_shares,init_pools_plane,checkpoint_reward,get_protocol_fees,get_rewards_state,get_unused_reward,kill_gauges_claim,set_rewards_state,get_emergency_mode,get_future_address,get_is_killed_swap,set_emergency_mode,set_rewards_config,backfill_plane_data,claim_protocol_fees,get_is_killed_claim,init_config_storage,swap_strict_receive,unkill_gauges_claim,get_privileged_addrs,return_unused_reward,set_privileged_addrs,gauge_schedule_reward,get_is_killed_deposit,gauges_get_reward_info,admin_set_rewards_state,initialize_boost_config,set_reward_boost_config,apply_transfer_ownership,estimate_working_balance,get_total_claimed_reward,commit_transfer_ownership,get_protocol_fee_fraction,get_total_excluded_shares,initialize_rewards_config,revert_transfer_ownership,set_protocol_fee_fraction,checkpoint_working_balance,get_total_configured_reward,estimate_swap_strict_receive,get_total_accumulated_reward,adjust_total_accumulated_reward",""
"CA4AU6O7V5HL5SPDRERKWRUG22KIPVOA3KOHCWZJJUYQ5NFKC7OAUIW6","1707eb38f896ab6f305e6118a755058109e1877bd6b933243c6ebc65d289f64b","TRUE","FALSE","github:AquaToken/soroban-amm","","swap,claim,deposit,version,get_info,share_id,withdraw,gauge_add,kill_swap,pool_type,get_gauges,get_tokens,initialize,kill_claim,unkill_swap,gauge_remove,gauges_claim,get_reserves,kill_deposit,unkill_claim,apply_upgrade,contract_name,estimate_swap,commit_upgrade,initialize_all,revert_upgrade,unkill_deposit,get_pools_plane,get_user_reward,get_user_shares,set_pools_plane,estimate_deposit,get_fee_fraction,get_rewards_info,get_total_shares,init_pools_plane,checkpoint_reward,get_protocol_fees,get_rewards_state,get_unused_reward,kill_gauges_claim,set_rewards_state,get_emergency_mode,get_future_address,get_is_killed_swap,set_emergency_mode,set_rewards_config,backfill_plane_data,claim_protocol_fees,get_is_killed_claim,init_config_storage,swap_strict_receive,unkill_gauges_claim,get_privileged_addrs,return_unused_reward,set_privileged_addrs,gauge_schedule_reward,get_is_killed_deposit,gauges_get_reward_info,admin_set_rewards_state,initialize_boost_config,set_reward_boost_config,apply_transfer_ownership,estimate_working_balance,get_total_claimed_reward,commit_transfer_ownership,get_protocol_fee_fraction,get_total_excluded_shares,initialize_rewards_config,revert_transfer_ownership,set_protocol_fee_fraction,checkpoint_working_balance,get_total_configured_reward,estimate_swap_strict_receive,get_total_accumulated_reward,adjust_total_accumulated_reward",""
"CA6GS7YVJ3FF4LYCAZKNFF2MD473DFE4KOOKSXAKYHFMIZZON5HKYGCN","1707eb38f896ab6f305e6118a755058109e1877bd6b933243c6ebc65d289f64b","TRUE","FALSE","github:AquaToken/soroban-amm","","swap,claim,deposit,version,get_info,share_id,withdraw,gauge_add,kill_swap,pool_type,get_gauges,get_tokens,initialize,kill_claim,unkill_swap,gauge_remove,gauges_claim,get_reserves,kill_deposit,unkill_claim,apply_upgrade,contract_name,estimate_swap,commit_upgrade,initialize_all,revert_upgrade,unkill_deposit,get_pools_plane,get_user_reward,get_user_shares,set_pools_plane,estimate_deposit,get_fee_fraction,get_rewards_info,get_total_shares,init_pools_plane,checkpoint_reward,get_protocol_fees,get_rewards_state,get_unused_reward,kill_gauges_claim,set_rewards_state,get_emergency_mode,get_future_address,get_is_killed_swap,set_emergency_mode,set_rewards_config,backfill_plane_data,claim_protocol_fees,get_is_killed_claim,init_config_storage,swap_strict_receive,unkill_gauges_claim,get_privileged_addrs,return_unused_reward,set_privileged_addrs,gauge_schedule_reward,get_is_killed_deposit,gauges_get_reward_info,admin_set_rewards_state,initialize_boost_config,set_reward_boost_config,apply_transfer_ownership,estimate_working_balance,get_total_claimed_reward,commit_transfer_ownership,get_protocol_fee_fraction,get_total_excluded_shares,initialize_rewards_config,revert_transfer_ownership,set_protocol_fee_fraction,checkpoint_working_balance,get_total_configured_reward,estimate_swap_strict_receive,get_total_accumulated_reward,adjust_total_accumulated_reward",""
"CAALB3YN5DGHR76IEUERNLVRCHILENPCZ6SSU7YY2F4MY5WTYCKSYTTU","1707eb38f896ab6f305e6118a755058109e1877bd6b933243c6ebc65d289f64b","TRUE","FALSE","github:AquaToken/soroban-amm","","swap,claim,deposit,version,get_info,share_id,withdraw,gauge_add,kill_swap,pool_type,get_gauges,get_tokens,initialize,kill_claim,unkill_swap,gauge_remove,gauges_claim,get_reserves,kill_deposit,unkill_claim,apply_upgrade,contract_name,estimate_swap,commit_upgrade,initialize_all,revert_upgrade,unkill_deposit,get_pools_plane,get_user_reward,get_user_shares,set_pools_plane,estimate_deposit,get_fee_fraction,get_rewards_info,get_total_shares,init_pools_plane,checkpoint_reward,get_protocol_fees,get_rewards_state,get_unused_reward,kill_gauges_claim,set_rewards_state,get_emergency_mode,get_future_address,get_is_killed_swap,set_emergency_mode,set_rewards_config,backfill_plane_data,claim_protocol_fees,get_is_killed_claim,init_config_storage,swap_strict_receive,unkill_gauges_claim,get_privileged_addrs,return_unused_reward,set_privileged_addrs,gauge_schedule_reward,get_is_killed_deposit,gauges_get_reward_info,admin_set_rewards_state,initialize_boost_config,set_reward_boost_config,apply_transfer_ownership,estimate_working_balance,get_total_claimed_reward,commit_transfer_ownership,get_protocol_fee_fraction,get_total_excluded_shares,initialize_rewards_config,revert_transfer_ownership,set_protocol_fee_fraction,checkpoint_working_balance,get_total_configured_reward,estimate_swap_strict_receive,get_total_accumulated_reward,adjust_total_accumulated_reward",""
"CAECPXK6XOZT2TPEZ52C2VJOMOTSMYY475SFICTWXHDN74UXJDKMVKXD","1707eb38f896ab6f305e6118a755058109e1877bd6b933243c6ebc65d289f64b","TRUE","FALSE","github:AquaToken/soroban-amm","","swap,claim,deposit,version,get_info,share_id,withdraw,gauge_add,kill_swap,pool_type,get_gauges,get_tokens,initialize,kill_claim,unkill_swap,gauge_remove,gauges_claim,get_reserves,kill_deposit,unkill_claim,apply_upgrade,contract_name,estimate_swap,commit_upgrade,initialize_all,revert_upgrade,unkill_deposit,get_pools_plane,get_user_reward,get_user_shares,set_pools_plane,estimate_deposit,get_fee_fraction,get_rewards_info,get_total_shares,init_pools_plane,checkpoint_reward,get_protocol_fees,get_rewards_state,get_unused_reward,kill_gauges_claim,set_rewards_state,get_emergency_mode,get_future_address,get_is_killed_swap,set_emergency_mode,set_rewards_config,backfill_plane_data,claim_protocol_fees,get_is_killed_claim,init_config_storage,swap_strict_receive,unkill_gauges_claim,get_privileged_addrs,return_unused_reward,set_privileged_addrs,gauge_schedule_reward,get_is_killed_deposit,gauges_get_reward_info,admin_set_rewards_state,initialize_boost_config,set_reward_boost_config,apply_transfer_ownership,estimate_working_balance,get_total_claimed_reward,commit_transfer_ownership,get_protocol_fee_fraction,get_total_excluded_shares,initialize_rewards_config,revert_transfer_ownership,set_protocol_fee_fraction,checkpoint_working_balance,get_total_configured_reward,estimate_swap_strict_receive,get_total_accumulated_reward,adjust_total_accumulated_reward",""
"CAEWYN6FTXOY2H7HZRE3N5WX2SQNYHC4AW5FUOXDAQLFHKP2YOPQXYGS","1707eb38f896ab6f305e6118a755058109e1877bd6b933243c6ebc65d289f64b","TRUE","FALSE","github:AquaToken/soroban-amm","","swap,claim,deposit,version,get_info,share_id,withdraw,gauge_add,kill_swap,pool_type,get_gauges,get_tokens,initialize,kill_claim,unkill_swap,gauge_remove,gauges_claim,get_reserves,kill_deposit,unkill_claim,apply_upgrade,contract_name,estimate_swap,commit_upgrade,initialize_all,revert_upgrade,unkill_deposit,get_pools_plane,get_user_reward,get_user_shares,set_pools_plane,estimate_deposit,get_fee_fraction,get_rewards_info,get_total_shares,init_pools_plane,checkpoint_reward,get_protocol_fees,get_rewards_state,get_unused_reward,kill_gauges_claim,set_rewards_state,get_emergency_mode,get_future_address,get_is_killed_swap,set_emergency_mode,set_rewards_config,backfill_plane_data,claim_protocol_fees,get_is_killed_claim,init_config_storage,swap_strict_receive,unkill_gauges_claim,get_privileged_addrs,return_unused_reward,set_privileged_addrs,gauge_schedule_reward,get_is_killed_deposit,gauges_get_reward_info,admin_set_rewards_state,initialize_boost_config,set_reward_boost_config,apply_transfer_ownership,estimate_working_balance,get_total_claimed_reward,commit_transfer_ownership,get_protocol_fee_fraction,get_total_excluded_shares,initialize_rewards_config,revert_transfer_ownership,set_protocol_fee_fraction,checkpoint_working_balance,get_total_configured_reward,estimate_swap_strict_receive,get_total_accumulated_reward,adjust_total_accumulated_reward",""
"CAGVJTI6LQNGHH56RZY7BHQ2S2PGPCO4HVVTJLJLRUZLCBEU76W7FXOY","1707eb38f896ab6f305e6118a755058109e1877bd6b933243c6ebc65d289f64b","TRUE","FALSE","github:AquaToken/soroban-amm","","swap,claim,deposit,version,get_info,share_id,withdraw,gauge_add,kill_swap,pool_type,get_gauges,get_tokens,initialize,kill_claim,unkill_swap,gauge_remove,gauges_claim,get_reserves,kill_deposit,unkill_claim,apply_upgrade,contract_name,estimate_swap,commit_upgrade,initialize_all,revert_upgrade,unkill_deposit,get_pools_plane,get_user_reward,get_user_shares,set_pools_plane,estimate_deposit,get_fee_fraction,get_rewards_info,get_total_shares,init_pools_plane,checkpoint_reward,get_protocol_fees,get_rewards_state,get_unused_reward,kill_gauges_claim,set_rewards_state,get_emergency_mode,get_future_address,get_is_killed_swap,set_emergency_mode,set_rewards_config,backfill_plane_data,claim_protocol_fees,get_is_killed_claim,init_config_storage,swap_strict_receive,unkill_gauges_claim,get_privileged_addrs,return_unused_reward,set_privileged_addrs,gauge_schedule_reward,get_is_killed_deposit,gauges_get_reward_info,admin_set_rewards_state,initialize_boost_config,set_reward_boost_config,apply_transfer_ownership,estimate_working_balance,get_total_claimed_reward,commit_transfer_ownership,get_protocol_fee_fraction,get_total_excluded_shares,initialize_rewards_config,revert_transfer_ownership,set_protocol_fee_fraction,checkpoint_working_balance,get_total_configured_reward,estimate_swap_strict_receive,get_total_accumulated_reward,adjust_total_accumulated_reward",""
"CAI3PBFR572FUXEYCZSTJ4HYTL7KF4EYTKHJB7KJSNYTN43BDFPTG4TS","1707eb38f896ab6f305e6118a755058109e1877bd6b933243c6ebc65d289f64b","TRUE","FALSE","github:AquaToken/soroban-amm","","swap,claim,deposit,version,get_info,share_id,withdraw,gauge_add,kill_swap,pool_type,get_gauges,get_tokens,initialize,kill_claim,unkill_swap,gauge_remove,gauges_claim,get_reserves,kill_deposit,unkill_claim,apply_upgrade,contract_name,estimate_swap,commit_upgrade,initialize_all,revert_upgrade,unkill_deposit,get_pools_plane,get_user_reward,get_user_shares,set_pools_plane,estimate_deposit,get_fee_fraction,get_rewards_info,get_total_shares,init_pools_plane,checkpoint_reward,get_protocol_fees,get_rewards_state,get_unused_reward,kill_gauges_claim,set_rewards_state,get_emergency_mode,get_future_address,get_is_killed_swap,set_emergency_mode,set_rewards_config,backfill_plane_data,claim_protocol_fees,get_is_killed_claim,init_config_storage,swap_strict_receive,unkill_gauges_claim,get_privileged_addrs,return_unused_reward,set_privileged_addrs,gauge_schedule_reward,get_is_killed_deposit,gauges_get_reward_info,admin_set_rewards_state,initialize_boost_config,set_reward_boost_config,apply_transfer_ownership,estimate_working_balance,get_total_claimed_reward,commit_transfer_ownership,get_protocol_fee_fraction,get_total_excluded_shares,initialize_rewards_config,revert_transfer_ownership,set_protocol_fee_fraction,checkpoint_working_balance,get_total_configured_reward,estimate_swap_strict_receive,get_total_accumulated_reward,adjust_total_accumulated_reward",""
"CAIJMR4AGDGHIDI44MCCVWTZECXSCUFVVF67RV5KMPTC4PQLYKTFFYUT","1707eb38f896ab6f305e6118a755058109e1877bd6b933243c6ebc65d289f64b","TRUE","FALSE","github:AquaToken/soroban-amm","","swap,claim,deposit,version,get_info,share_id,withdraw,gauge_add,kill_swap,pool_type,get_gauges,get_tokens,initialize,kill_claim,unkill_swap,gauge_remove,gauges_claim,get_reserves,kill_deposit,unkill_claim,apply_upgrade,contract_name,estimate_swap,commit_upgrade,initialize_all,revert_upgrade,unkill_deposit,get_pools_plane,get_user_reward,get_user_shares,set_pools_plane,estimate_deposit,get_fee_fraction,get_rewards_info,get_total_shares,init_pools_plane,checkpoint_reward,get_protocol_fees,get_rewards_state,get_unused_reward,kill_gauges_claim,set_rewards_state,get_emergency_mode,get_future_address,get_is_killed_swap,set_emergency_mode,set_rewards_config,backfill_plane_data,claim_protocol_fees,get_is_killed_claim,init_config_storage,swap_strict_receive,unkill_gauges_claim,get_privileged_addrs,return_unused_reward,set_privileged_addrs,gauge_schedule_reward,get_is_killed_deposit,gauges_get_reward_info,admin_set_rewards_state,initialize_boost_config,set_reward_boost_config,apply_transfer_ownership,estimate_working_balance,get_total_claimed_reward,commit_transfer_ownership,get_protocol_fee_fraction,get_total_excluded_shares,initialize_rewards_config,revert_transfer_ownership,set_protocol_fee_fraction,checkpoint_working_balance,get_total_configured_reward,estimate_swap_strict_receive,get_total_accumulated_reward,adjust_total_accumulated_reward",""
"CALRUZQCHYNLXCXWBANOZGITWLYMDK7FPT44EDVHUTRWBQ67YU4N2Q7C","1707eb38f896ab6f305e6118a755058109e1877bd6b933243c6ebc65d289f64b","TRUE","FALSE","github:AquaToken/soroban-amm","","swap,claim,deposit,version,get_info,share_id,withdraw,gauge_add,kill_swap,pool_type,get_gauges,get_tokens,initialize,kill_claim,unkill_swap,gauge_remove,gauges_claim,get_reserves,kill_deposit,unkill_claim,apply_upgrade,contract_name,estimate_swap,commit_upgrade,initialize_all,revert_upgrade,unkill_deposit,get_pools_plane,get_user_reward,get_user_shares,set_pools_plane,estimate_deposit,get_fee_fraction,get_rewards_info,get_total_shares,init_pools_plane,checkpoint_reward,get_protocol_fees,get_rewards_state,get_unused_reward,kill_gauges_claim,set_rewards_state,get_emergency_mode,get_future_address,get_is_killed_swap,set_emergency_mode,set_rewards_config,backfill_plane_data,claim_protocol_fees,get_is_killed_claim,init_config_storage,swap_strict_receive,unkill_gauges_claim,get_privileged_addrs,return_unused_reward,set_privileged_addrs,gauge_schedule_reward,get_is_killed_deposit,gauges_get_reward_info,admin_set_rewards_state,initialize_boost_config,set_reward_boost_config,apply_transfer_ownership,estimate_working_balance,get_total_claimed_reward,commit_transfer_ownership,get_protocol_fee_fraction,get_total_excluded_shares,initialize_rewards_config,revert_transfer_ownership,set_protocol_fee_fraction,checkpoint_working_balance,get_total_configured_reward,estimate_swap_strict_receive,get_total_accumulated_reward,adjust_total_accumulated_reward",""
"CASDAEULZPRO2GFVBOGEWZNNG2JR2JHH4ORBDC7MYOZLBKF4XB7SALYC","1707eb38f896ab6f305e6118a755058109e1877bd6b933243c6ebc65d289f64b","TRUE","FALSE","github:AquaToken/soroban-amm","","swap,claim,deposit,version,get_info,share_id,withdraw,gauge_add,kill_swap,pool_type,get_gauges,get_tokens,initialize,kill_claim,unkill_swap,gauge_remove,gauges_claim,get_reserves,kill_deposit,unkill_claim,apply_upgrade,contract_name,estimate_swap,commit_upgrade,initialize_all,revert_upgrade,unkill_deposit,get_pools_plane,get_user_reward,get_user_shares,set_pools_plane,estimate_deposit,get_fee_fraction,get_rewards_info,get_total_shares,init_pools_plane,checkpoint_reward,get_protocol_fees,get_rewards_state,get_unused_reward,kill_gauges_claim,set_rewards_state,get_emergency_mode,get_future_address,get_is_killed_swap,set_emergency_mode,set_rewards_config,backfill_plane_data,claim_protocol_fees,get_is_killed_claim,init_config_storage,swap_strict_receive,unkill_gauges_claim,get_privileged_addrs,return_unused_reward,set_privileged_addrs,gauge_schedule_reward,get_is_killed_deposit,gauges_get_reward_info,admin_set_rewards_state,initialize_boost_config,set_reward_boost_config,apply_transfer_ownership,estimate_working_balance,get_total_claimed_reward,commit_transfer_ownership,get_protocol_fee_fraction,get_total_excluded_shares,initialize_rewards_config,revert_transfer_ownership,set_protocol_fee_fraction,checkpoint_working_balance,get_total_configured_reward,estimate_swap_strict_receive,get_total_accumulated_reward,adjust_total_accumulated_reward",""
